ticker,data,mrs,rsv,atr,atr_ma,atr_ratio,close,dias_rsv,variacao,ret_5d,ret_bova_5d,ret_rel_5d,ret_10d,ret_bova_10d,ret_rel_10d,ret_20d,ret_bova_20d,ret_rel_20d,range_candle,range_ratio,close_pos,ma20,dist_ma20
MGLU3,2022-09-14,-10.942,148.824,2.776,2.867,0.968,38.660,3,C,6.264,1.321,4.943,-3.132,-1.808,-1.324,10.067,3.288,6.779,,,,37.380,3.424
MGLU3,2022-09-15,-12.636,51.938,2.785,2.879,0.967,37.530,4,C,5.991,3.789,2.202,-6.682,-2.177,-4.505,0.691,1.989,-1.297,,,,37.510,0.046
MGLU3,2022-09-22,-9.360,49.704,2.841,2.919,0.973,39.780,2,C,-11.957,-5.748,-6.209,16.739,3.033,13.706,-9.783,5.721,-15.503,,,,38.620,3.012
MGLU3,2022-09-23,-6.522,3.515,2.811,2.915,0.964,40.040,3,C,-3.240,-1.280,-1.960,14.687,4.581,10.106,-11.879,3.987,-15.866,,,,38.590,3.742
MGLU3,2023-01-11,-23.590,11.905,2.019,2.062,0.979,26.200,2,C,17.492,-0.706,18.198,43.564,1.421,42.144,39.274,-2.530,41.804,,,,23.150,13.186
MGLU3,2023-01-12,-18.629,161.702,2.175,2.058,1.057,27.590,3,C,19.436,0.785,18.651,34.169,1.995,32.174,28.840,-3.529,32.369,,,,23.390,17.930
MGLU3,2023-01-13,-11.416,164.354,2.322,2.066,1.124,29.660,4,C,11.370,1.025,10.346,32.070,0.978,31.092,16.327,-2.422,18.749,,,,23.750,24.886
MGLU3,2023-07-31,-14.858,39.370,1.211,1.349,0.897,28.970,2,C,-10.149,-1.984,-8.165,-15.224,-3.934,-11.290,-12.537,-3.773,-8.765,,,,26.730,8.397
MGLU3,2023-08-01,-12.277,21.845,1.237,1.337,0.925,29.660,3,C,-12.828,-1.915,-10.913,-19.242,-4.382,-14.860,-14.577,-2.468,-12.110,,,,26.750,10.878
MGLU3,2023-11-07,-48.071,272.932,1.172,1.131,1.036,15.310,5,C,-1.130,3.406,-4.536,17.514,5.602,11.912,22.599,5.230,17.368,,,,13.810,10.798
MGLU3,2023-11-08,-47.536,327.442,1.232,1.132,1.088,15.390,6,C,23.034,4.709,18.325,21.910,6.371,15.539,26.966,5.860,21.106,,,,13.780,11.704
MGLU3,2023-11-13,-48.989,250.986,1.254,1.132,1.108,14.960,2,C,23.121,4.229,18.893,10.405,5.051,5.354,31.792,4.948,26.844,,,,13.570,10.226
MGLU3,2023-11-14,-49.387,207.924,1.323,1.139,1.162,15.130,3,C,18.857,2.124,16.734,7.429,2.224,5.205,44.571,5.100,39.472,,,,13.560,11.643
MGLU3,2023-11-16,-37.144,143.044,1.492,1.156,1.290,18.940,4,C,-0.913,1.587,-2.501,-7.763,2.158,-9.920,10.959,4.894,6.065,,,,13.770,37.520
MGLU3,2023-11-17,-36.097,100.336,1.513,1.173,1.290,19.200,5,C,-10.360,0.462,-10.823,-2.252,2.593,-4.845,-0.450,4.277,-4.728,,,,13.980,37.291
MGLU3,2023-11-20,-34.743,1.213,1.518,1.189,1.277,19.720,6,C,-14.035,-0.254,-13.782,-12.281,0.581,-12.861,-4.386,4.106,-8.492,,,,14.270,38.140
MGLU3,2023-11-21,-38.545,45.046,1.570,1.209,1.299,18.420,7,C,-10.329,0.788,-11.117,0.469,1.027,-0.557,1.408,5.166,-3.757,,,,14.530,26.786
MGLU3,2023-11-22,-39.942,50.000,1.608,1.235,1.303,17.990,8,C,-9.615,0.098,-9.714,4.327,-0.352,4.679,0.962,3.823,-2.862,,,,14.770,21.744
MGLU3,2023-11-27,-42.593,116.128,1.639,1.314,1.247,16.950,2,C,2.041,0.836,1.204,13.776,0.959,12.816,7.653,6.323,1.330,,,,15.550,8.980
MGLU3,2023-11-28,-44.181,173.391,1.639,1.342,1.221,16.520,3,C,12.042,0.236,11.806,19.372,-0.098,19.470,17.801,6.120,11.681,,,,15.750,4.887
MGLU3,2023-11-29,-44.614,153.840,1.652,1.370,1.206,16.260,4,C,15.426,-0.450,15.875,34.574,2.813,31.761,14.894,6.641,8.253,,,,15.970,1.814
MGLU3,2023-11-30,-40.870,187.559,1.695,1.402,1.209,17.470,5,C,11.881,-1.036,12.917,20.297,2.679,17.618,1.485,4.200,-2.715,,,,16.270,7.390
MGLU3,2023-12-01,-36.586,155.008,1.786,1.442,1.239,18.770,6,C,-1.843,-0.749,-1.095,1.843,1.642,0.201,-7.834,3.823,-11.657,,,,16.630,12.845
MGLU3,2023-12-04,-40.699,153.291,1.768,1.478,1.196,17.300,7,C,11.500,0.122,11.378,9.000,3.505,5.495,-3.500,3.570,-7.070,,,,16.850,2.643
MGLU3,2023-12-05,-36.324,214.870,1.773,1.514,1.171,18.510,8,C,6.542,-0.333,6.875,0.935,4.097,-3.163,-7.944,4.260,-12.204,,,,17.160,7.863
MGLU3,2023-12-06,-34.521,119.045,1.643,1.537,1.069,18.770,9,C,16.590,3.278,13.312,-3.226,4.190,-7.416,-3.687,5.628,-9.314,,,,17.330,8.283
MGLU3,2023-12-07,-31.907,118.084,1.561,1.554,1.005,19.540,10,C,7.522,3.753,3.769,-7.522,4.955,-12.478,-5.310,4.334,-9.644,,,,17.540,11.440
MGLU3,2023-12-08,-36.150,88.158,1.578,1.571,1.005,18.420,11,C,3.756,2.409,1.347,-0.469,4.566,-5.035,2.347,2.944,-0.596,,,,17.720,3.953
MGLU3,2023-12-11,-32.847,12.968,1.587,1.591,0.997,19.280,12,C,-2.242,3.379,-5.621,-5.381,5.312,-10.693,-2.242,3.005,-5.248,,,,17.910,7.703
MGLU3,2023-12-12,-30.856,56.239,1.522,1.604,0.949,19.720,13,C,-5.263,4.445,-9.709,-1.316,6.223,-7.539,-0.877,3.777,-4.654,,,,18.140,8.675
MGLU3,2023-12-13,-24.961,66.685,1.544,1.615,0.956,21.880,14,C,-16.996,0.883,-17.879,-14.625,3.723,-18.347,-9.881,1.678,-11.560,,,,18.480,18.390
MGLU3,2023-12-14,-28.371,20.240,1.440,1.613,0.893,21.010,15,C,-13.992,1.159,-15.150,-15.638,1.482,-17.120,-10.288,-1.096,-9.193,,,,18.580,13.076
MGLU3,2023-12-15,-34.326,103.248,1.461,1.610,0.908,19.110,16,C,-4.072,2.106,-6.179,-9.502,2.146,-11.648,-2.715,-1.386,-1.329,,,,18.580,2.862
MGLU3,2023-12-18,-35.542,71.647,1.444,1.607,0.899,18.850,17,C,-3.211,1.870,-5.081,-11.468,0.063,-11.531,-8.257,-2.915,-5.342,,,,18.540,1.703
MGLU3,2023-12-19,-36.347,83.839,1.397,1.598,0.874,18.680,18,C,4.167,1.702,2.464,-8.796,0.156,-8.952,-6.019,-3.288,-2.731,,,,18.550,0.699
MGLU3,2024-01-12,-29.186,118.854,1.228,1.306,0.941,19.540,2,C,-10.177,-2.664,-7.513,-7.965,-1.690,-6.275,-1.600,-2.437,0.836,,,,18.650,4.775
MGLU3,2024-01-15,-28.663,41.568,1.141,1.285,0.888,19.720,3,C,-14.474,-4.006,-10.468,-9.211,-2.402,-6.809,-5.277,-3.591,-1.686,,,,18.540,6.318
MGLU3,2024-01-16,-30.286,39.782,1.103,1.269,0.869,18.850,4,C,-11.009,-0.749,-10.260,-9.174,-1.530,-7.644,1.030,-1.140,2.169,,,,18.440,2.251
MGLU3,2024-01-26,-31.326,76.030,1.124,1.161,0.968,17.990,3,C,1.261,-1.199,2.460,6.915,-0.760,7.674,13.083,2.207,10.876,,,,17.970,0.096
MGLU3,2024-02-22,-21.552,38.006,1.080,1.155,0.935,19.510,2,C,0.948,-0.831,1.779,-3.318,-1.291,-2.027,-5.687,-1.528,-4.159,,,,18.490,5.527
MGLU3,2024-05-09,-21.230,4.556,0.888,0.894,0.993,15.440,2,C,-4.790,0.024,-4.815,-14.970,-2.747,-12.224,-29.701,-5.935,-23.766,,,,14.130,9.293
MGLU3,2024-05-10,-26.820,54.020,0.948,0.891,1.063,14.240,3,C,3.247,0.290,2.956,-14.286,-2.718,-11.568,-25.195,-5.371,-19.824,,,,14.040,1.416
MGLU3,2024-06-25,-33.065,121.715,0.771,0.822,0.938,10.910,2,C,3.136,2.044,1.092,14.492,3.902,10.589,3.220,3.406,-0.186,,,,10.830,0.738
MGLU3,2024-06-27,-31.245,99.910,0.764,0.807,0.947,11.290,4,C,7.944,1.507,6.438,12.285,3.121,9.164,-4.996,1.333,-6.329,,,,10.800,4.542
MGLU3,2024-06-28,-31.640,19.637,0.744,0.800,0.930,11.140,5,C,13.610,1.927,11.683,15.104,4.004,11.100,-1.328,2.991,-4.318,,,,10.780,3.323
MGLU3,2024-07-01,-31.269,9.614,0.723,0.793,0.912,11.220,6,C,6.178,1.536,4.642,18.040,3.832,14.207,-7.743,1.966,-9.709,,,,10.760,4.336
MGLU3,2024-07-08,-26.818,107.213,0.682,0.750,0.910,11.920,2,C,11.171,2.261,8.910,-4.344,1.074,-5.418,-10.473,-0.952,-9.522,,,,10.980,8.584
MGLU3,2024-07-09,-23.400,54.537,0.667,0.744,0.897,12.490,3,C,0.888,1.481,-0.593,-9.845,-0.478,-9.367,-16.358,-0.648,-15.711,,,,11.030,13.296
MGLU3,2024-07-10,-23.340,9.280,0.630,0.735,0.857,12.450,4,C,-0.074,1.879,-1.953,-13.363,-0.518,-12.845,-9.503,0.437,-9.940,,,,11.120,12.012
MGLU3,2024-07-16,-22.714,10.038,0.650,0.702,0.925,12.600,2,C,-10.638,-1.930,-8.708,-18.709,-2.122,-16.587,-2.495,2.720,-5.214,,,,11.620,8.411
MGLU3,2024-08-08,-26.080,16.630,0.591,0.602,0.982,11.590,9,C,5.981,4.142,1.839,5.104,5.004,0.100,-1.914,6.057,-7.971,,,,11.260,3.002
MGLU3,2024-08-09,-24.622,56.571,0.621,0.602,1.031,11.980,10,C,-2.932,2.486,-5.418,5.093,3.815,1.278,-8.951,3.013,-11.963,,,,11.210,6.851
MGLU3,2024-08-27,-24.371,0.931,0.692,0.630,1.098,12.450,2,C,-13.289,-1.789,-11.499,-15.887,-1.789,-14.098,-24.350,-3.255,-21.095,,,,11.740,6.059
MGLU3,2024-10-30,-35.025,83.849,0.377,0.412,0.916,8.880,8,C,1.354,-0.731,2.085,-3.542,-2.279,-1.262,-5.937,-3.859,-2.078,,,,8.770,1.223
MGLU3,2024-11-04,-33.102,161.831,0.415,0.404,1.027,9.040,2,C,-3.885,-2.202,-1.683,-4.090,-1.785,-2.305,-5.521,-3.460,-2.061,,,,8.730,3.563
MGLU3,2024-11-05,-31.534,262.309,0.435,0.404,1.078,9.230,3,C,-7.515,-2.320,-5.195,-8.417,-2.792,-5.625,-7.916,-2.076,-5.840,,,,8.750,5.452
MGLU3,2024-11-06,-32.600,33.491,0.440,0.404,1.090,9.000,4,C,-4.830,-1.560,-3.271,-3.186,-0.222,-2.964,-12.230,-3.040,-9.190,,,,8.770,2.545
MGLU3,2024-11-08,-32.065,13.716,0.477,0.408,1.170,8.880,6,C,-3.854,-0.072,-3.782,10.833,1.727,9.106,-9.167,0.225,-9.392,,,,8.790,1.005
MGLU3,2024-11-26,-23.113,179.683,0.494,0.442,1.117,9.840,2,C,-12.500,-3.135,-9.365,-18.045,-1.477,-16.569,-38.628,-6.861,-31.766,,,,8.770,12.118
MGLU3,2024-11-27,-28.626,10.228,0.523,0.450,1.164,8.910,3,C,-4.149,-1.088,-3.062,-4.461,2.023,-6.483,-32.469,-5.512,-26.957,,,,8.780,1.490
MGLU3,2025-01-23,-41.833,1.981,0.334,0.443,0.754,5.820,2,C,15.580,3.733,11.848,17.488,3.071,14.417,17.170,4.168,13.002,,,,5.810,0.088
MGLU3,2025-01-29,-38.240,7.170,0.332,0.404,0.823,6.090,2,C,4.401,1.831,2.570,7.587,0.899,6.689,11.684,1.373,10.311,,,,5.820,4.686
MGLU3,2025-02-04,-32.105,139.141,0.362,0.379,0.954,6.690,2,C,0.414,1.263,-0.849,6.077,2.781,3.297,-1.796,-1.239,-0.557,,,,5.970,12.118
MGLU3,2025-02-05,-35.464,2.970,0.355,0.372,0.952,6.360,3,C,3.052,-0.915,3.968,8.285,1.340,6.945,14.244,-0.343,14.587,,,,6.000,5.960
MGLU3,2025-02-13,-32.482,68.779,0.369,0.359,1.029,6.480,2,C,5.136,2.293,2.843,4.280,0.058,4.222,44.651,4.997,39.654,,,,6.330,2.425
MGLU3,2025-02-18,-27.437,147.537,0.407,0.362,1.124,7.100,2,C,-3.906,-1.971,-1.935,-7.422,-3.911,-3.511,35.026,2.833,32.193,,,,6.540,8.498
MGLU3,2025-02-19,-28.600,12.040,0.402,0.365,1.101,6.890,3,C,-1.208,-1.766,0.558,5.503,-1.661,7.165,35.570,4.008,31.563,,,,6.590,4.451
MGLU3,2025-02-25,-27.366,126.545,0.415,0.379,1.094,6.820,3,C,-3.659,-1.978,-1.680,14.634,-0.261,14.895,47.290,5.658,41.632,,,,6.710,1.709
MGLU3,2025-02-26,-26.668,28.162,0.415,0.384,1.081,6.800,4,C,6.793,0.107,6.687,30.435,3.226,27.209,43.478,5.639,37.839,,,,6.740,0.898
MGLU3,2025-02-27,-26.829,37.087,0.389,0.385,1.011,6.760,5,C,12.859,-0.370,13.229,38.714,4.936,33.778,38.851,4.559,34.292,,,,6.750,0.185
MGLU3,2025-03-07,-20.149,85.231,0.413,0.394,1.049,7.270,9,C,22.137,3.116,19.021,28.499,5.765,22.734,37.786,1.722,36.064,,,,6.770,7.282
MGLU3,2025-03-10,-15.438,75.754,0.426,0.397,1.075,7.630,10,C,22.909,5.326,17.583,23.758,5.680,18.077,22.909,1.179,21.730,,,,6.810,11.948
MGLU3,2025-03-11,-14.121,109.060,0.430,0.399,1.077,7.670,11,C,20.843,6.396,14.448,26.024,7.043,18.981,5.783,0.406,5.377,,,,6.870,11.694
MGLU3,2026-01-08,-7.342,15.856,0.370,0.467,0.792,9.220,2,C,-5.206,1.848,-7.054,-2.820,8.233,-11.053,4.664,11.936,-7.272,,,,9.100,1.309
MOVI3,2022-04-07,-5.536,28.822,0.447,0.538,0.831,13.510,7,C,8.446,-2.617,11.062,3.460,-6.882,10.342,-6.774,-13.057,6.284,,,,13.130,2.886
MOVI3,2022-08-01,-8.820,50.953,0.409,0.424,0.964,10.980,2,C,9.608,6.331,3.277,17.294,10.562,6.732,9.915,9.984,-0.068,,,,10.580,3.694
MOVI3,2022-08-02,-9.862,322.138,0.424,0.421,1.007,10.950,3,C,7.858,5.546,2.312,16.410,10.278,6.132,9.399,6.902,2.497,,,,10.600,3.336
MOVI3,2022-08-03,-8.550,23.481,0.423,0.419,1.010,11.180,4,C,8.906,6.347,2.558,17.283,9.770,7.513,3.698,5.619,-1.921,,,,10.610,5.318
MOVI3,2022-08-04,-8.165,36.008,0.436,0.418,1.042,11.470,5,C,4.044,3.318,0.726,11.765,7.279,4.485,3.015,4.011,-0.996,,,,10.630,7.902
MOVI3,2022-08-09,-7.605,36.155,0.447,0.416,1.074,11.810,2,C,7.929,4.484,3.445,5.357,3.855,1.502,1.143,0.857,0.286,,,,10.840,8.911
MOVI3,2022-08-19,-6.705,3.624,0.520,0.446,1.164,12.200,2,C,-0.622,0.772,-1.394,0.692,-0.409,1.101,-4.633,0.642,-5.275,,,,11.680,4.461
MOVI3,2022-08-24,-5.326,1.095,0.526,0.465,1.132,12.560,2,C,-7.723,-3.068,-4.655,-6.649,-2.748,-3.901,-9.402,0.870,-10.272,,,,11.930,5.267
MOVI3,2022-08-25,-6.492,60.622,0.534,0.472,1.133,12.450,3,C,-5.081,-2.746,-2.335,-4.268,-1.095,-3.173,-9.621,-1.606,-8.015,,,,12.010,3.666
MOVI3,2022-09-02,-5.218,19.477,0.514,0.502,1.024,12.280,3,C,-1.923,2.297,-4.220,-5.288,1.055,-6.344,-8.351,4.958,-13.310,,,,12.270,0.113
MOVI3,2022-12-28,-40.597,73.601,0.442,0.461,0.959,6.860,2,C,-5.711,-2.369,-3.342,-0.888,1.367,-2.255,-6.091,3.390,-9.481,,,,6.500,5.481
MOVI3,2022-12-29,-41.808,17.120,0.448,0.454,0.987,6.650,3,C,2.618,-0.425,3.043,-2.225,1.321,-3.547,-6.283,2.312,-8.595,,,,6.470,2.838
MOVI3,2023-01-05,-41.929,34.233,0.454,0.433,1.048,6.470,2,C,5.114,3.827,1.288,-1.211,4.642,-5.853,-2.692,1.947,-4.639,,,,6.310,2.515
MOVI3,2023-01-06,-39.304,10.471,0.452,0.431,1.049,6.830,3,C,-4.719,1.754,-6.473,-6.760,2.796,-9.556,-9.566,-0.597,-8.969,,,,6.330,7.828
MOVI3,2023-01-09,-39.311,21.901,0.454,0.431,1.054,6.800,4,C,-9.475,0.114,-9.589,-5.506,2.421,-7.926,-11.396,-0.095,-11.301,,,,6.350,7.011
MOVI3,2023-01-10,-38.065,47.647,0.451,0.431,1.047,7.040,5,C,-13.226,0.578,-13.805,-10.507,2.099,-12.606,-14.462,-2.874,-11.589,,,,6.400,10.119
MOVI3,2023-01-11,-39.682,33.522,0.445,0.431,1.031,6.960,6,C,-9.625,-0.706,-8.919,-8.000,1.421,-9.421,-11.375,-2.530,-8.845,,,,6.450,8.054
MOVI3,2023-01-12,-40.495,36.772,0.442,0.433,1.022,6.800,7,C,-6.018,0.785,-6.803,-5.250,1.995,-7.245,-15.621,-3.529,-12.092,,,,6.500,4.676
MOVI3,2023-01-31,-40.994,82.816,0.324,0.404,0.804,6.570,20,C,-8.344,-5.226,-3.119,-12.318,-4.925,-7.393,-19.338,-9.013,-10.325,,,,6.480,1.458
MOVI3,2023-03-07,-33.849,370.583,0.312,0.297,1.052,6.190,4,C,3.657,-1.308,4.965,1.828,-2.944,4.772,9.423,-2.369,11.792,,,,5.830,6.096
MOVI3,2023-03-08,-27.173,84.932,0.344,0.299,1.153,6.950,5,C,-7.018,-3.711,-3.307,-5.514,-5.997,0.483,-2.256,-5.416,3.160,,,,5.880,18.143
MOVI3,2023-03-09,-24.237,138.442,0.358,0.302,1.188,7.090,6,C,0.614,-1.536,2.150,-13.759,-6.873,-6.886,0.983,-3.909,4.892,,,,5.930,19.434
MOVI3,2023-03-20,-26.192,32.741,0.432,0.334,1.292,6.470,2,C,-0.135,-1.187,1.053,2.153,0.614,1.539,11.844,5.118,6.726,,,,6.210,4.186
MOVI3,2023-03-31,-17.766,81.753,0.531,0.422,1.259,7.040,2,C,-4.450,0.173,-4.623,3.461,4.285,-0.824,8.158,0.112,8.047,,,,6.580,6.975
MOVI3,2023-04-04,-20.452,116.757,0.522,0.445,1.174,6.770,4,C,9.640,4.913,4.727,-0.386,2.000,-2.385,19.907,3.451,16.456,,,,6.660,1.713
MOVI3,2023-04-05,-19.280,43.641,0.498,0.453,1.101,6.790,5,C,8.590,5.429,3.161,2.308,3.452,-1.144,23.370,4.978,18.392,,,,6.650,2.094
MOVI3,2023-04-06,-14.658,255.569,0.508,0.460,1.104,7.160,6,C,2.433,5.585,-3.152,-5.718,3.105,-8.823,20.520,6.363,14.157,,,,6.650,7.535
MOVI3,2023-04-10,-20.371,63.847,0.508,0.467,1.087,6.730,7,C,8.279,4.105,4.174,1.552,1.277,0.275,30.521,5.382,25.139,,,,6.660,1.105
MOVI3,2023-04-13,-15.641,14.917,0.505,0.487,1.038,7.370,2,C,-5.785,-1.875,-3.910,1.653,-1.972,3.625,27.139,2.468,24.671,,,,6.760,9.009
MOVI3,2023-04-18,-16.376,29.911,0.465,0.495,0.939,7.230,2,C,1.444,-3.593,5.037,8.599,-3.651,12.250,38.738,3.944,34.795,,,,6.820,6.069
MOVI3,2023-04-26,-10.812,175.370,0.461,0.492,0.937,7.340,2,C,7.053,-0.061,7.114,27.381,5.868,21.513,28.945,7.615,21.329,,,,6.960,5.447
MOVI3,2023-04-27,-8.657,64.037,0.463,0.491,0.943,7.540,3,C,7.722,2.391,5.331,19.431,5.546,13.885,30.087,8.018,22.069,,,,7.010,7.544
MOVI3,2023-11-07,-5.283,49.546,0.364,0.425,0.857,8.700,2,C,12.487,3.406,9.081,11.371,5.602,5.768,18.782,5.230,13.551,,,,8.380,3.821
MOVI3,2024-02-27,-26.994,70.512,0.361,0.373,0.968,7.720,3,C,-3.547,-2.691,-0.856,5.034,-3.152,8.187,0.801,-3.598,4.399,,,,7.630,1.169
MOVI3,2024-06-27,-31.676,31.373,0.227,0.249,0.912,5.570,2,C,8.716,1.507,7.210,9.826,3.121,6.705,-6.498,1.333,-7.830,,,,5.470,1.897
MOVI3,2024-07-05,-26.998,43.263,0.258,0.234,1.103,5.910,2,C,2.392,2.037,0.354,-9.118,1.059,-10.178,-1.046,-0.261,-0.786,,,,5.400,9.323
MOVI3,2024-07-08,-25.041,32.575,0.262,0.235,1.115,6.060,3,C,-3.061,2.261,-5.322,-8.601,1.074,-9.674,-6.268,-0.952,-5.317,,,,5.430,11.436
MOVI3,2024-07-09,-24.052,57.531,0.275,0.237,1.159,6.140,4,C,-2.299,1.481,-3.780,-12.069,-0.478,-11.591,-9.483,-0.648,-8.835,,,,5.470,12.385
MOVI3,2024-07-10,-24.411,23.172,0.277,0.239,1.156,6.090,5,C,-2.464,1.879,-4.342,-13.333,-0.518,-12.815,6.667,0.437,6.229,,,,5.490,10.852
MOVI3,2024-07-31,-25.079,52.011,0.305,0.284,1.072,5.760,3,C,12.711,0.000,12.711,12.864,4.547,8.317,12.557,7.723,4.834,,,,5.750,0.330
MOVI3,2024-08-07,-14.506,494.483,0.331,0.293,1.128,6.500,2,C,0.136,4.547,-4.411,4.620,7.014,-2.394,-2.446,6.724,-9.169,,,,5.690,14.179
MOVI3,2024-08-08,-16.588,23.108,0.342,0.296,1.154,6.390,3,C,0.967,4.142,-3.175,0.691,5.004,-4.313,-0.691,6.057,-6.748,,,,5.700,12.048
MOVI3,2024-08-09,-14.682,3.369,0.345,0.300,1.150,6.620,4,C,-2.533,2.486,-5.019,1.067,3.815,-2.748,-7.467,3.013,-10.479,,,,5.730,15.491
MOVI3,2024-10-28,-18.487,52.488,0.243,0.250,0.974,5.380,2,C,4.754,-0.540,5.294,5.410,-2.730,8.140,4.098,-2.926,7.024,,,,5.160,4.309
MOVI3,2024-10-29,-19.225,19.420,0.239,0.248,0.964,5.300,3,C,9.333,-0.079,9.412,8.833,-2.397,11.230,-9.167,-4.676,-4.491,,,,5.160,2.652
MOVI3,2024-10-30,-16.425,15.507,0.235,0.247,0.954,5.460,4,C,5.008,-0.731,5.739,5.493,-2.279,7.772,-15.186,-3.859,-11.327,,,,5.160,5.803
MOVI3,2024-11-04,-12.976,108.460,0.272,0.246,1.108,5.640,2,C,0.626,-2.202,2.828,4.538,-1.785,6.324,-23.161,-3.460,-19.701,,,,5.180,8.886
MOVI3,2024-11-05,-10.464,104.920,0.285,0.247,1.151,5.790,3,C,-0.457,-2.320,1.863,1.524,-2.792,4.316,-21.799,-2.076,-19.722,,,,5.200,11.319
MOVI3,2024-11-06,-10.479,6.390,0.291,0.249,1.168,5.740,4,C,0.462,-1.560,2.021,7.385,-0.222,7.606,-22.615,-3.040,-19.575,,,,5.230,9.723
MOVI3,2024-11-07,-9.277,64.131,0.285,0.251,1.138,5.790,5,C,-6.555,-1.420,-5.135,4.421,-0.309,4.730,-26.829,-1.825,-25.005,,,,5.280,9.736
MOVI3,2024-11-13,-7.698,76.907,0.292,0.259,1.127,5.760,2,C,6.891,1.359,5.532,-19.602,-1.617,-17.985,-35.528,-2.172,-33.357,,,,5.410,6.482
MOVI3,2024-11-19,-5.430,85.911,0.325,0.270,1.204,5.900,5,C,-4.940,-0.625,-4.316,-26.497,-1.706,-24.791,-44.760,-5.429,-39.331,,,,5.480,7.560
MOVI3,2025-01-27,-33.411,2.763,0.180,0.210,0.858,3.550,2,C,-2.597,0.632,-3.229,-9.870,0.558,-10.428,-5.974,0.509,-6.483,,,,3.350,5.862
MOVI3,2025-01-28,-33.426,67.271,0.177,0.204,0.864,3.510,3,C,-2.362,0.727,-3.089,-2.625,2.000,-4.624,-3.937,1.487,-5.424,,,,3.370,4.298
MOVI3,2025-01-29,-31.685,71.477,0.170,0.200,0.848,3.570,4,C,-8.527,1.831,-10.358,-3.876,0.899,-4.775,-8.010,1.373,-9.383,,,,3.380,5.464
MOVI3,2025-02-04,-34.488,108.420,0.183,0.189,0.968,3.430,2,C,-0.269,1.263,-1.532,12.903,2.781,10.122,-6.452,-1.239,-5.213,,,,3.420,0.175
MOVI3,2025-02-14,-27.631,22.885,0.214,0.184,1.159,3.790,3,C,-5.353,-0.745,-4.608,-13.382,-3.892,-9.490,0.487,2.715,-2.228,,,,3.440,9.967
MOVI3,2025-02-17,-25.035,46.723,0.210,0.185,1.133,3.930,4,C,-15.023,-2.204,-12.820,-18.075,-4.152,-13.923,-0.469,3.473,-3.943,,,,3.470,13.283
MOVI3,2025-02-18,-25.917,10.737,0.210,0.187,1.124,3.870,5,C,-12.857,-1.971,-10.886,-17.143,-3.911,-13.232,5.000,2.833,2.167,,,,3.490,10.964
MOVI3,2025-02-19,-30.303,38.896,0.217,0.189,1.147,3.590,6,C,-8.718,-1.766,-6.952,-6.154,-1.661,-4.493,28.462,4.008,24.454,,,,3.490,2.902
MOVI3,2025-03-18,-25.424,0.194,0.199,0.209,0.954,3.810,2,C,16.223,0.608,15.615,29.540,-0.172,29.711,39.709,-1.606,41.316,,,,3.530,7.875
MOVI3,2025-03-24,-14.947,43.559,0.241,0.210,1.149,4.300,2,C,5.139,-0.694,5.833,14.133,-4.259,18.392,37.473,0.694,36.779,,,,3.620,18.814
MOVI3,2025-03-27,-6.949,28.183,0.262,0.216,1.213,4.750,2,C,10.874,-1.294,12.168,7.184,-4.908,12.093,38.641,1.441,37.200,,,,3.810,24.607
MRVE3,2022-03-23,-10.065,84.704,0.642,0.533,1.204,11.370,2,C,8.530,2.657,5.873,1.943,0.859,1.083,-8.868,-5.447,-3.421,,,,10.910,4.225
MRVE3,2022-03-24,-5.249,50.667,0.664,0.542,1.225,12.160,3,C,1.501,0.750,0.751,-7.346,-0.078,-7.268,-13.112,-6.955,-6.157,,,,10.920,11.311
MRVE3,2022-05-26,-12.655,266.362,0.492,0.449,1.097,9.970,4,C,-7.322,0.380,-7.701,-15.318,-4.018,-11.300,-24.263,-11.618,-12.645,,,,9.500,4.949
MRVE3,2022-05-27,-14.249,17.335,0.481,0.452,1.066,9.770,5,C,-7.473,-0.389,-7.084,-17.011,-5.635,-11.376,-23.304,-9.778,-13.526,,,,9.490,2.904
MRVE3,2022-07-01,-16.504,96.249,0.384,0.402,0.957,8.150,3,C,12.319,1.307,11.012,10.507,-2.468,12.975,10.628,3.838,6.790,,,,7.950,2.555
MRVE3,2022-07-04,-16.699,22.280,0.393,0.400,0.982,8.080,4,C,8.648,-0.420,9.068,9.501,-1.922,11.423,14.007,3.529,10.478,,,,7.900,2.303
MRVE3,2022-07-05,-16.105,35.561,0.377,0.397,0.950,8.090,5,C,11.557,0.105,11.452,10.341,-0.105,10.446,12.287,4.989,7.298,,,,7.870,2.818
MRVE3,2022-07-06,-12.970,150.439,0.390,0.395,0.989,8.440,6,C,8.401,-0.954,9.355,4.667,-0.493,5.160,16.453,5.009,11.443,,,,7.870,7.272
MRVE3,2022-07-07,-9.126,61.176,0.403,0.393,1.027,8.980,7,C,-1.206,-4.960,3.754,-1.864,-2.085,0.221,23.355,5.237,18.118,,,,7.900,13.686
MRVE3,2022-07-08,-6.729,216.997,0.403,0.391,1.031,9.160,8,C,-1.613,-3.726,2.113,-6.667,-1.507,-5.160,22.473,6.049,16.424,,,,7.930,15.409
MRVE3,2022-07-27,-9.806,55.114,0.415,0.400,1.037,8.820,4,C,11.384,2.423,8.961,26.786,8.924,17.862,14.397,11.602,2.796,,,,8.650,1.980
