ticker,data,mrs,rsv,atr_ratio,close,variacao,ret_5d,ret_bova_5d,ret_rel_5d,ret_10d,ret_bova_10d,ret_rel_10d,ret_20d,ret_bova_20d,ret_rel_20d,dias_mrs,dias_rsv,mrs_recuo
CXSE3,2024-03-07,33.642,167.242,1.003,13.480,H,-0.931,-0.795,-0.136,3.352,-3.439,6.791,-2.917,-3.641,0.724,59.000,14.000,
CXSE3,2024-03-27,29.154,46.299,1.130,13.330,H,-1.444,0.080,-1.524,0.628,0.040,0.588,0.502,1.053,-0.550,59.000,5.000,
CXSE3,2024-05-02,27.781,4.357,0.906,13.790,H,1.950,-1.581,3.531,0.503,-1.892,2.396,-6.478,-1.557,-4.921,59.000,3.000,
CXSE3,2024-05-29,19.671,55.658,1.022,13.010,H,-1.667,-1.150,-0.516,-4.000,-1.778,-2.222,-4.667,-1.206,-3.460,59.000,3.000,
CXSE3,2024-09-03,11.823,127.223,1.148,14.480,H,-5.250,2.037,-7.288,-8.120,1.059,-9.179,-11.661,-0.261,-11.400,12.000,3.000,
CXSE3,2024-12-10,10.179,215.000,1.086,14.360,H,-0.563,1.361,-1.924,-9.568,-0.427,-9.141,-9.792,-0.040,-9.753,14.000,3.000,
CXSE3,2024-12-11,11.597,32.158,1.150,14.770,H,-5.836,0.402,-6.238,-11.550,-0.158,-11.392,-11.880,-0.584,-11.296,15.000,4.000,
CXSE3,2025-02-05,5.355,1.652,0.898,13.610,H,-2.967,1.712,-4.679,3.034,-0.880,3.915,7.822,-4.573,12.395,51.000,3.000,
CXSE3,2025-02-17,3.464,22.737,1.160,13.680,H,4.228,-2.121,6.349,6.242,-3.724,9.966,4.832,-2.713,7.545,59.000,4.000,
CXSE3,2025-02-18,4.967,96.912,1.202,13.880,H,2.249,-2.096,4.345,5.489,-3.968,9.457,0.728,-0.807,1.534,59.000,5.000,
CXSE3,2025-02-19,7.198,53.969,1.206,14.030,H,-0.785,-2.993,2.208,4.647,-3.725,8.372,-1.178,-1.472,0.294,59.000,6.000,
CXSE3,2025-03-05,14.539,171.186,1.144,14.530,H,-4.422,-0.239,-4.183,-1.327,1.050,-2.377,-3.790,5.850,-9.640,59.000,3.000,
CXSE3,2025-03-06,15.013,152.393,1.136,14.640,H,-4.201,0.442,-4.642,-4.514,3.291,-7.806,-4.953,6.540,-11.493,59.000,4.000,
CXSE3,2025-04-03,2.521,46.093,0.942,13.920,H,0.000,-1.236,1.236,4.222,1.520,2.701,4.485,-2.431,6.916,7.000,3.000,
CYRE3,2022-09-08,11.409,31.296,1.095,13.210,H,-1.113,-0.066,-1.047,4.515,3.720,0.794,21.336,6.866,14.470,5.000,5.000,
CYRE3,2022-09-09,12.842,92.042,1.093,13.670,H,-5.918,-2.583,-3.334,0.179,-0.517,0.696,15.660,4.041,11.620,6.000,6.000,
CYRE3,2022-09-19,8.938,16.757,0.976,13.210,H,0.124,-2.855,2.979,23.871,3.863,20.009,16.821,3.437,13.384,12.000,4.000,
CYRE3,2022-09-30,25.105,120.148,1.112,15.000,H,5.450,5.937,-0.487,1.580,3.231,-1.651,1.362,5.345,-3.982,21.000,3.000,
CYRE3,2022-10-03,29.186,147.479,1.132,16.370,H,-4.194,-0.285,-3.909,-5.691,-0.409,-5.282,-7.189,0.365,-7.554,22.000,4.000,
CYRE3,2022-10-14,23.692,78.262,1.078,15.210,H,-2.311,7.586,-9.897,-3.976,4.417,-8.393,-18.700,0.943,-19.642,30.000,3.000,
CYRE3,2023-06-23,18.155,31.233,0.948,16.660,H,2.183,-0.989,3.171,6.853,-0.104,6.957,13.655,0.945,12.710,51.000,3.000,
CYRE3,2023-06-26,18.732,17.953,0.976,16.620,H,1.424,1.328,0.096,5.443,-0.280,5.722,15.209,2.753,12.456,52.000,4.000,
CYRE3,2023-06-28,16.028,4.717,1.040,16.070,H,6.418,2.486,3.932,8.943,0.708,8.235,24.040,5.052,18.988,54.000,6.000,
CYRE3,2023-08-02,38.056,24.736,1.049,20.380,H,3.195,-1.974,5.169,1.452,-4.393,5.845,-4.274,-2.658,-1.616,59.000,3.000,
CYRE3,2023-08-03,42.039,67.958,1.086,20.950,H,1.211,-1.885,3.096,-5.491,-4.584,-0.906,-9.407,-3.770,-5.637,59.000,4.000,
CYRE3,2023-08-04,44.292,26.800,1.032,21.120,H,2.922,-1.219,4.141,-5.124,-3.424,-1.700,-8.767,-1.392,-7.375,59.000,5.000,
CYRE3,2023-09-08,22.992,46.837,0.992,18.250,H,0.463,2.920,-2.456,-3.383,0.851,-4.234,-12.373,-0.896,-11.477,59.000,3.000,
CYRE3,2023-09-11,24.279,49.713,0.991,18.780,H,-1.756,1.031,-2.787,-7.339,-0.802,-6.537,-14.138,-1.533,-12.604,59.000,4.000,
CYRE3,2023-10-10,6.522,61.778,1.035,16.680,H,-8.616,-2.440,-6.177,-6.690,-3.341,-3.349,1.622,1.812,-0.190,59.000,5.000,
CYRE3,2023-11-14,3.941,9.094,1.058,17.760,H,-3.952,2.124,-6.076,-0.619,2.224,-2.843,14.359,5.100,9.259,8.000,3.000,
CYRE3,2023-11-16,4.891,9.821,1.059,18.150,H,-4.101,1.587,-5.688,1.771,2.158,-0.387,14.982,4.894,10.088,9.000,4.000,
CYRE3,2023-12-05,5.639,173.538,1.047,18.850,H,2.140,-0.333,2.473,10.609,4.097,6.512,0.910,4.260,-3.350,4.000,6.000,
CYRE3,2023-12-07,9.349,336.094,1.074,19.450,H,7.283,3.753,3.530,4.944,4.955,-0.011,0.266,4.334,-4.068,6.000,8.000,
CYRE3,2023-12-12,7.541,19.842,1.037,19.250,H,8.292,4.445,3.847,7.356,6.223,1.133,1.917,3.777,-1.859,9.000,11.000,
CYRE3,2023-12-13,10.475,24.573,1.054,20.310,H,1.479,0.883,0.596,1.775,3.723,-1.948,-3.339,1.678,-5.017,10.000,12.000,
CYRE3,2023-12-14,12.296,30.075,1.089,20.870,H,-2.180,1.159,-3.339,-4.813,1.482,-6.295,-7.733,-1.096,-6.638,11.000,13.000,
CYRE3,2024-11-04,1.155,27.328,0.954,19.390,H,-0.638,-2.202,1.564,-4.875,-1.785,-3.089,-16.173,-3.460,-12.713,4.000,5.000,
CYRE3,2024-11-05,2.172,32.674,0.978,19.590,H,-2.165,-2.320,0.155,-7.939,-2.792,-5.147,-15.111,-2.076,-13.034,5.000,6.000,
CYRE3,2025-02-19,10.135,12.218,1.038,19.620,H,-3.827,-1.766,-2.061,-2.071,-1.661,-0.410,7.609,4.008,3.601,16.000,3.000,
CYRE3,2025-03-05,6.757,94.361,1.018,18.450,H,6.513,0.575,5.939,15.038,7.955,7.083,15.565,7.372,8.193,24.000,3.000,
CYRE3,2025-03-06,7.537,2.923,1.055,18.640,H,7.109,1.752,5.357,13.033,7.018,6.015,19.384,6.395,12.989,25.000,4.000,
CYRE3,2025-03-07,9.397,48.411,1.104,19.210,H,5.839,3.116,2.723,9.885,5.765,4.120,12.276,1.722,10.554,26.000,5.000,
CYRE3,2025-05-20,19.468,25.804,1.115,24.660,H,-3.850,-0.278,-3.573,-3.850,-1.783,-2.067,-5.196,-0.965,-4.232,59.000,3.000,
CYRE3,2025-08-22,11.170,58.893,1.102,24.090,H,7.616,2.479,5.137,10.333,3.330,7.003,17.336,5.653,11.683,59.000,3.000,
CYRE3,2025-08-25,12.761,60.374,1.076,24.450,H,4.827,2.354,2.473,7.202,2.731,4.471,13.160,5.092,8.068,59.000,4.000,
CYRE3,2025-09-24,18.089,87.310,0.980,28.030,H,1.118,-0.628,1.746,-1.743,-2.942,1.199,-2.072,-1.074,-0.999,59.000,5.000,
CYRE3,2025-12-01,18.238,4.841,1.166,33.150,H,-0.028,-0.161,0.133,-0.294,2.489,-2.783,-27.717,1.196,-28.913,59.000,3.000,
DIRR3,2022-07-08,14.270,7.701,1.006,2.740,H,-2.009,-3.726,1.718,-1.836,-1.507,-0.329,11.892,6.049,5.843,6.000,3.000,
DIRR3,2022-09-02,25.243,181.421,1.126,3.410,H,2.076,2.297,-0.221,4.637,1.055,3.581,24.152,4.958,19.194,46.000,3.000,
DIRR3,2022-09-05,25.603,44.413,1.108,3.470,H,-0.136,-1.355,1.219,1.769,0.369,1.400,18.027,3.596,14.431,47.000,4.000,
DIRR3,2022-09-08,23.587,45.640,1.031,3.350,H,7.676,-0.066,7.742,12.746,3.720,9.026,24.296,6.866,17.430,49.000,6.000,
DIRR3,2022-09-09,25.689,28.222,1.007,3.490,H,2.437,-2.583,5.020,6.703,-0.517,7.219,19.838,4.041,15.797,50.000,7.000,
DIRR3,2022-09-13,26.165,76.040,0.955,3.470,H,1.907,1.748,0.159,2.180,-2.150,4.330,15.055,3.655,11.400,52.000,9.000,
DIRR3,2022-09-14,29.731,166.193,0.962,3.560,H,1.259,1.321,-0.062,2.452,-1.808,4.260,12.790,3.288,9.502,53.000,10.000,
DIRR3,2022-09-15,31.979,19.461,0.935,3.610,H,4.709,3.789,0.920,3.139,-2.177,5.316,9.941,1.989,7.953,54.000,11.000,
DIRR3,2022-09-30,42.430,56.663,0.993,3.980,H,5.045,5.937,-0.892,-1.484,3.231,-4.715,1.543,5.345,-3.802,59.000,3.000,
DIRR3,2022-10-03,43.330,70.117,0.994,4.240,H,-2.118,-0.285,-1.833,-7.023,-0.409,-6.614,-2.899,0.365,-3.263,59.000,4.000,
DIRR3,2022-10-13,37.006,32.937,1.051,4.020,H,-4.407,2.394,-6.801,-3.878,-0.236,-3.642,-17.509,-1.551,-15.958,59.000,3.000,
DIRR3,2022-10-14,37.653,26.167,1.071,3.970,H,-1.428,7.586,-9.014,-2.142,4.417,-6.558,-17.073,0.943,-18.016,59.000,4.000,
DIRR3,2022-11-24,14.913,44.368,1.199,3.430,H,-2.270,-1.054,-1.216,-0.344,-4.279,3.935,8.743,-3.946,12.690,59.000,5.000,
DIRR3,2022-12-02,20.454,73.695,1.181,3.610,H,-6.414,-3.752,-2.662,-6.086,-7.920,1.834,5.059,-4.928,9.988,59.000,4.000,
DIRR3,2022-12-23,26.915,15.188,0.913,3.820,H,-0.651,-3.179,2.529,-4.684,-0.613,-4.071,-0.065,1.792,-1.858,59.000,3.000,
DIRR3,2023-01-06,22.021,29.276,0.970,3.730,H,-1.398,1.754,-3.152,-0.466,2.796,-3.262,0.866,-0.597,1.463,59.000,3.000,
DIRR3,2023-01-16,17.244,33.057,0.994,3.620,H,5.278,2.304,2.974,6.374,3.062,3.312,8.362,0.000,8.362,59.000,3.000,
DIRR3,2023-02-10,24.361,87.084,0.942,3.960,H,-0.564,0.773,-1.338,-3.511,-3.437,-0.074,-1.254,-4.936,3.682,59.000,3.000,
DIRR3,2023-03-15,29.770,35.693,1.065,4.110,H,-3.684,-2.374,-1.309,-4.891,-0.845,-4.046,2.174,3.562,-1.388,59.000,3.000,
DIRR3,2023-04-06,26.895,86.787,0.999,4.130,H,2.646,5.585,-2.939,-8.178,3.105,-11.283,-5.532,6.363,-11.896,59.000,3.000,
DIRR3,2023-04-26,9.732,65.035,0.923,3.720,H,-0.401,-0.061,-0.340,8.283,5.868,2.415,15.898,7.615,8.283,59.000,4.000,
DIRR3,2023-04-27,12.851,84.832,0.957,3.850,H,-0.710,2.391,-3.101,2.839,5.546,-2.707,13.677,8.018,5.660,59.000,5.000,
DIRR3,2023-05-10,9.381,179.259,0.987,3.940,H,3.781,1.962,1.819,6.994,1.250,5.744,22.621,7.512,15.110,59.000,3.000,
DIRR3,2023-06-05,19.791,3.629,0.948,4.670,H,-1.808,3.482,-5.289,0.053,6.121,-6.067,1.695,5.589,-3.894,59.000,3.000,
DIRR3,2023-06-06,20.019,11.188,0.965,4.770,H,-1.145,3.637,-4.782,-3.975,4.682,-8.656,0.623,4.295,-3.672,59.000,4.000,
DIRR3,2023-06-23,9.818,57.737,1.105,4.630,H,5.702,-0.989,6.691,3.281,-0.104,3.385,8.607,0.945,7.662,59.000,4.000,
DIRR3,2023-06-30,16.531,113.031,1.265,4.900,H,-2.290,0.893,-3.183,-0.153,-0.184,0.031,6.361,2.058,4.303,59.000,3.000,
DIRR3,2023-07-04,11.653,56.779,1.235,4.750,H,-1.365,-1.250,-0.115,8.819,-1.119,9.938,12.283,1.978,10.305,59.000,5.000,
DIRR3,2023-07-05,12.177,78.123,1.222,4.800,H,3.842,-1.735,5.577,6.854,-1.804,8.658,12.721,1.010,11.711,59.000,6.000,
DIRR3,2023-07-07,12.229,51.501,1.201,4.790,H,2.187,-1.068,3.255,5.156,1.050,4.106,14.323,0.408,13.915,59.000,8.000,
DIRR3,2023-08-01,20.266,11.402,0.797,5.330,H,3.506,-1.915,5.421,3.927,-4.382,8.309,-2.805,-2.468,-0.337,59.000,3.000,
DIRR3,2023-08-10,25.253,39.579,0.770,5.470,H,-3.144,-2.751,-0.393,-1.002,-1.057,0.054,-9.203,-2.489,-6.714,59.000,3.000,
DIRR3,2023-09-28,4.586,182.521,1.067,4.720,H,-7.770,-2.166,-5.603,-7.770,-0.107,-7.663,-5.920,-2.077,-3.843,3.000,5.000,
DIRR3,2023-09-29,4.982,164.889,1.058,4.780,H,-8.290,-2.201,-6.089,-6.674,-0.186,-6.488,-9.437,-3.703,-5.734,4.000,6.000,
DIRR3,2023-10-04,2.784,35.128,1.042,4.570,H,-1.745,3.013,-4.758,-8.670,0.381,-9.051,2.399,4.148,-1.749,7.000,9.000,
DIRR3,2024-02-21,12.340,4.583,1.065,6.020,H,0.594,0.063,0.531,5.475,-0.816,6.292,5.985,-0.579,6.563,47.000,3.000,
DIRR3,2024-04-16,6.787,47.078,1.069,5.730,H,1.381,0.463,0.917,3.875,1.266,2.609,12.695,2.797,9.898,59.000,3.000,
DIRR3,2024-04-26,13.182,3.085,1.115,6.210,H,1.110,1.531,-0.421,4.439,1.408,3.031,2.507,-1.596,4.103,59.000,3.000,
DIRR3,2024-05-10,15.545,86.086,1.126,6.450,H,2.178,0.290,1.888,-0.356,-2.718,2.361,1.584,-5.371,6.955,59.000,3.000,
DIRR3,2024-06-07,25.180,6.626,0.999,6.700,H,-3.697,-0.777,-2.920,-3.735,0.760,-4.495,8.102,4.755,3.346,59.000,3.000,
DIRR3,2024-09-03,22.437,57.379,1.067,8.150,H,4.512,0.000,4.512,10.451,0.536,9.915,2.478,-1.355,3.833,59.000,3.000,
DIRR3,2024-09-04,23.442,41.387,1.068,8.340,H,3.176,-0.884,4.059,7.776,-1.760,9.536,1.237,-1.911,3.148,59.000,4.000,
DIRR3,2024-09-06,24.759,49.463,1.035,8.380,H,7.935,0.191,7.745,4.247,-2.543,6.790,-1.706,-2.108,0.401,59.000,6.000,
DIRR3,2024-09-13,32.616,56.577,1.029,9.050,H,-3.417,-2.728,-0.689,-7.115,-1.654,-5.461,-11.963,-3.613,-8.351,59.000,3.000,
DIRR3,2024-09-18,31.920,16.841,1.047,8.990,H,-3.811,-1.638,-2.173,-6.067,-0.154,-5.913,-7.195,-1.522,-5.673,59.000,6.000,
DIRR3,2024-10-14,17.310,15.648,1.035,8.150,H,0.941,-0.588,1.530,2.690,0.267,2.423,3.161,-2.471,5.631,59.000,3.000,
DIRR3,2024-12-04,9.924,28.040,1.266,7.860,H,8.888,3.145,5.744,-7.877,-3.788,-4.089,-6.363,-3.747,-2.615,59.000,3.000,
DIRR3,2024-12-10,15.567,206.030,1.151,8.460,H,-10.855,-2.548,-8.307,-12.378,-5.466,-6.913,-17.473,-7.020,-10.453,59.000,3.000,
DIRR3,2025-01-15,4.521,8.810,0.764,7.490,H,1.460,0.293,1.168,6.841,0.502,6.339,16.641,1.405,15.236,59.000,4.000,
DIRR3,2025-02-27,12.690,28.146,1.051,8.620,H,0.668,-0.370,1.038,0.902,4.936,-4.034,5.012,4.559,0.453,59.000,3.000,
DIRR3,2025-03-19,12.492,3.965,1.223,9.310,H,-0.062,-0.278,0.216,-0.433,-0.540,0.107,4.021,-3.333,7.354,59.000,3.000,
DIRR3,2025-04-14,15.628,2.721,0.990,9.560,H,5.659,2.112,3.547,9.422,4.129,5.293,14.840,7.642,7.199,59.000,3.000,
DIRR3,2025-05-06,23.928,8.767,1.076,10.780,H,-0.667,4.011,-4.679,3.444,4.955,-1.511,11.105,3.083,8.022,59.000,3.000,
DIRR3,2025-05-08,22.713,11.776,1.073,10.930,H,0.474,2.278,-1.803,-0.527,0.759,-1.286,10.666,0.158,10.508,59.000,5.000,
DIRR3,2025-05-22,19.478,0.112,1.097,10.870,H,6.831,0.977,5.854,11.252,-0.597,11.849,11.597,-0.112,11.708,59.000,4.000,
DIRR3,2025-05-23,24.275,5.162,1.122,11.370,H,2.989,-0.357,3.346,3.116,-1.049,4.164,5.395,-0.744,6.139,59.000,5.000,
DIRR3,2025-07-03,24.250,100.391,1.018,12.330,H,-1.912,-3.125,1.213,1.544,-3.952,5.496,-4.436,-5.829,1.393,59.000,3.000,
DIRR3,2025-12-09,11.492,11.606,1.323,15.590,H,-3.721,0.395,-4.116,-10.135,1.863,-11.999,-12.893,3.623,-16.517,59.000,3.000,
DIRR3,2025-12-10,11.819,119.725,1.297,15.810,H,-9.095,-1.058,-8.037,-11.245,1.167,-12.412,-15.547,1.968,-17.515,59.000,4.000,
ECOR3,2023-04-06,15.325,50.614,1.099,5.010,H,12.316,5.585,6.732,9.191,3.105,6.086,21.324,6.363,14.960,12.000,3.000,
ECOR3,2023-04-10,17.111,292.734,1.120,5.140,H,10.394,4.105,6.289,4.301,1.277,3.024,21.326,5.382,15.944,13.000,4.000,
ECOR3,2023-04-11,20.208,25.763,1.149,5.490,H,1.340,-0.204,1.544,-3.350,-3.790,0.440,10.888,1.856,9.032,14.000,5.000,
ECOR3,2023-04-12,28.743,20.287,1.202,5.910,H,-7.944,-2.777,-5.167,-7.632,-3.696,-3.936,-0.156,1.645,-1.801,15.000,6.000,
ECOR3,2023-04-26,20.802,14.684,0.972,5.310,H,10.745,-0.061,10.806,14.731,5.868,8.863,13.518,7.615,5.903,24.000,3.000,
ECOR3,2023-04-27,23.486,37.613,0.983,5.460,H,9.612,2.391,7.221,8.094,5.546,2.548,7.757,8.018,-0.261,25.000,4.000,
ECOR3,2023-04-28,26.676,126.417,1.006,5.680,H,4.700,1.576,3.124,7.293,4.529,2.764,4.214,5.818,-1.604,26.000,5.000,
ECOR3,2023-05-03,27.405,44.046,1.032,5.590,H,11.532,5.446,6.086,12.521,7.515,5.005,5.437,6.329,-0.892,28.000,7.000,
ECOR3,2023-07-19,35.007,157.380,1.072,7.010,H,4.987,4.387,0.600,10.105,2.866,7.239,5.118,-1.653,6.771,59.000,3.000,
ECOR3,2023-07-20,40.679,88.633,1.096,7.360,H,-0.625,1.487,-2.112,3.875,2.073,1.802,-2.625,-2.606,-0.019,59.000,4.000,
ECOR3,2023-08-01,40.336,228.096,1.137,7.680,H,-0.959,-1.915,0.955,-1.799,-4.382,2.584,-5.156,-2.468,-2.688,59.000,3.000,
ECOR3,2023-08-02,41.453,8.018,1.154,7.720,H,-3.099,-1.974,-1.125,-4.529,-4.393,-0.136,-7.867,-2.658,-5.209,59.000,4.000,
ECOR3,2023-09-25,19.184,144.288,0.939,6.820,H,2.834,-0.959,3.793,1.215,-0.737,1.952,-0.270,-2.070,1.800,59.000,3.000,
ECOR3,2023-10-04,18.773,2.194,1.090,6.760,H,7.075,3.013,4.062,-3.537,0.381,-3.919,3.129,4.148,-1.019,59.000,5.000,
ECOR3,2023-10-10,21.794,47.081,1.154,7.190,H,-9.603,-2.440,-7.163,-7.298,-3.341,-3.957,-0.128,1.812,-1.940,59.000,3.000,
ECOR3,2023-10-11,22.048,89.097,1.140,7.240,H,-9.911,-2.555,-7.356,-6.099,-1.850,-4.249,-1.525,3.093,-4.617,59.000,4.000,
ECOR3,2023-11-14,15.255,9.251,1.104,7.540,H,3.749,2.124,1.625,4.119,2.224,1.895,17.812,5.100,12.712,59.000,3.000,
ECOR3,2023-12-04,24.592,129.995,1.031,8.660,H,0.430,0.122,0.308,4.619,3.505,1.113,-1.719,3.570,-5.289,59.000,3.000,
ECOR3,2023-12-05,26.001,66.949,1.024,8.790,H,-2.222,-0.333,-1.889,3.386,4.097,-0.711,-2.116,4.260,-6.376,59.000,4.000,
ECOR3,2023-12-06,29.325,51.191,0.979,8.960,H,-0.831,3.278,-4.109,0.831,4.190,-3.359,-2.908,5.628,-8.535,59.000,5.000,
ECOR3,2024-03-18,6.781,66.726,1.100,8.310,H,-5.257,0.114,-5.371,-12.304,0.561,-12.865,-15.101,-1.788,-13.313,59.000,3.000,
ECOR3,2025-06-03,9.992,6.854,1.072,6.860,H,1.671,-0.781,2.453,5.850,0.833,5.016,1.671,1.124,0.548,6.000,3.000,
ECOR3,2025-08-04,11.214,76.934,0.893,6.580,H,3.475,1.923,1.552,8.945,3.331,5.614,23.076,6.377,16.699,49.000,3.000,
ECOR3,2025-08-05,12.101,175.119,0.937,6.640,H,6.325,3.795,2.530,4.518,0.776,3.742,19.277,5.539,13.738,50.000,4.000,
ECOR3,2025-09-04,30.363,10.490,1.118,8.210,H,-1.705,1.413,-3.118,-1.340,3.275,-4.615,-7.308,2.159,-9.467,59.000,3.000,
ECOR3,2025-09-05,31.534,14.361,1.139,8.390,H,-3.933,-0.315,-3.618,-4.410,2.248,-6.658,-7.747,1.124,-8.872,59.000,4.000,
ECOR3,2025-09-29,17.867,34.003,0.840,7.860,H,-2.926,-1.938,-0.988,-4.707,-3.276,-1.431,1.399,0.383,1.016,59.000,7.000,
ECOR3,2025-11-12,24.935,199.331,1.112,9.550,H,-0.105,-1.580,1.475,11.414,0.570,10.844,9.529,1.133,8.396,59.000,3.000,
ECOR3,2025-11-13,26.879,48.872,1.153,9.700,H,-2.887,-1.395,-1.491,11.546,1.136,10.411,8.969,2.206,6.763,59.000,4.000,
ECOR3,2026-01-08,27.119,86.241,0.831,11.000,H,-4.545,1.848,-6.394,4.000,8.233,-4.233,-0.818,11.936,-12.754,59.000,3.000,
EGIE3,2022-02-09,6.811,2.773,1.074,22.530,H,0.123,2.347,-2.223,1.333,-0.601,1.934,0.208,-0.490,0.698,39.000,5.000,
EGIE3,2022-03-04,3.230,3.078,0.989,22.380,H,0.861,-2.446,3.307,3.623,0.299,3.324,12.364,6.159,6.204,54.000,4.000,
EGIE3,2022-03-28,8.466,12.591,1.096,24.690,H,0.390,2.000,-1.609,1.102,-1.694,2.797,-1.723,-7.851,6.128,59.000,3.000,
EGIE3,2022-03-30,6.154,52.624,1.149,24.500,H,1.389,-1.752,3.140,1.806,-2.916,4.722,-3.009,-10.785,7.776,59.000,5.000,
EGIE3,2022-03-31,6.437,103.709,1.105,24.520,H,1.549,-0.822,2.371,1.920,-3.417,5.336,-3.261,-11.142,7.881,59.000,6.000,
EGIE3,2022-04-01,7.580,49.352,1.145,25.150,H,-0.857,-2.747,1.891,-0.541,-4.898,4.356,-5.975,-12.355,6.380,59.000,7.000,
EGIE3,2022-04-11,10.545,54.117,1.031,24.960,H,-1.022,-1.466,0.443,-2.794,-6.263,3.469,-4.907,-10.598,5.691,59.000,3.000,
EGIE3,2022-04-12,11.533,116.313,1.036,25.040,H,-0.113,-1.539,1.426,-3.783,-5.288,1.505,-3.797,-8.705,4.909,59.000,4.000,
EGIE3,2022-04-14,11.197,57.477,1.009,24.990,H,0.862,-4.380,5.242,-5.083,-7.998,2.915,-1.869,-6.494,4.624,59.000,6.000,
EGIE3,2022-04-18,11.357,59.526,1.026,25.010,H,-2.857,-6.442,3.585,-5.464,-7.841,2.378,-0.530,-5.886,5.356,59.000,7.000,
EGIE3,2022-04-20,12.476,96.540,1.026,25.010,H,-3.673,-3.807,0.134,-5.533,-7.769,2.236,-0.761,-6.333,5.573,59.000,9.000,
EGIE3,2022-04-22,14.975,1.769,1.008,24.830,H,-4.316,-3.138,-1.178,-4.841,-5.171,0.330,1.218,-1.958,3.176,59.000,10.000,
EGIE3,2022-04-25,16.517,100.002,1.032,25.210,H,-5.894,-3.784,-2.110,-3.960,-6.632,2.672,0.630,0.000,0.630,59.000,11.000,
EGIE3,2022-05-02,13.189,3.360,1.055,23.720,H,2.056,-2.960,5.015,3.385,1.636,1.750,5.013,4.089,0.925,59.000,3.000,
EGIE3,2022-05-25,16.587,19.585,1.016,26.030,H,-6.442,0.759,-7.202,-7.350,-1.931,-5.419,-8.966,-11.251,2.285,59.000,3.000,
EGIE3,2022-05-31,12.100,244.948,1.000,25.300,H,-5.467,-0.961,-4.506,-5.923,-8.229,2.307,-5.171,-10.431,5.260,59.000,7.000,
EGIE3,2022-07-26,17.266,40.264,1.028,24.970,H,1.916,3.515,-1.599,-1.039,9.256,-10.295,-3.304,13.469,-16.773,59.000,3.000,
EGIE3,2022-07-27,17.341,66.533,1.070,25.460,H,-2.355,2.423,-4.777,-2.785,8.924,-11.708,-4.935,11.602,-16.536,59.000,4.000,
EGIE3,2022-08-05,8.386,195.750,1.078,24.920,H,-0.810,5.743,-6.552,-1.692,4.662,-6.354,-4.561,4.234,-8.795,59.000,6.000,
EGIE3,2022-08-09,4.960,59.906,1.086,24.710,H,0.490,4.484,-3.994,-2.289,3.855,-6.144,-4.115,0.857,-4.972,59.000,8.000,
EGIE3,2023-03-20,8.426,6.871,1.008,23.910,H,-0.400,-1.187,0.787,-0.726,0.614,-1.340,2.678,5.118,-2.439,17.000,3.000,
EGIE3,2023-03-31,7.858,201.812,1.022,24.040,H,-0.822,0.173,-0.994,2.539,4.285,-1.746,3.859,0.112,3.747,26.000,3.000,
EGIE3,2023-04-04,8.020,6.281,1.033,24.070,H,0.249,4.913,-4.665,1.168,2.000,-0.831,7.631,3.451,4.180,28.000,5.000,
EGIE3,2023-06-20,7.467,43.836,0.890,28.250,H,-0.861,-1.770,0.908,-0.265,-0.501,0.236,-1.347,-1.615,0.267,59.000,3.000,
EGIE3,2023-09-08,0.974,7.658,0.773,26.400,H,3.603,2.920,0.683,3.699,0.851,2.848,-1.692,-0.896,-0.797,11.000,3.000,
EGIE3,2023-09-26,2.720,82.223,1.058,26.730,H,-2.961,-0.750,-2.211,-0.716,2.241,-2.958,-3.940,-1.175,-2.765,8.000,4.000,
EGIE3,2024-05-22,7.449,19.275,1.117,29.290,H,-1.756,-2.417,0.661,-0.923,-2.187,1.264,-1.036,-4.055,3.019,11.000,3.000,
EGIE3,2025-07-01,10.782,27.432,1.196,32.040,H,-6.283,-0.271,-6.012,-9.283,-3.040,-6.243,-9.109,-5.142,-3.967,7.000,3.000,
EGIE3,2025-07-02,12.995,40.607,1.227,32.540,H,-9.247,-1.324,-7.922,-10.745,-2.583,-8.162,-12.650,-3.664,-8.986,8.000,4.000,
EGIE3,2025-07-03,16.308,57.482,1.326,34.010,H,-13.376,-3.125,-10.251,-15.444,-3.952,-11.493,-18.210,-5.829,-12.380,9.000,5.000,
ENEV3,2022-04-14,1.956,160.170,0.955,15.560,H,-7.905,-4.380,-3.525,-14.075,-7.998,-6.076,-8.098,-6.494,-1.604,3.000,6.000,
ENEV3,2022-05-30,7.116,347.612,1.003,15.540,H,-6.628,-0.468,-6.160,-10.232,-7.295,-2.936,-1.223,-9.231,8.009,5.000,4.000,
ENEV3,2022-05-31,7.119,272.656,1.008,15.580,H,-8.922,-0.961,-7.961,-12.452,-8.229,-4.223,-3.915,-10.431,6.516,6.000,5.000,
ENEV3,2022-06-27,14.636,211.767,1.113,15.190,H,-3.423,-2.209,-1.215,0.263,-2.619,2.883,-4.608,-0.616,-3.992,13.000,3.000,
ENEV3,2022-06-28,16.128,133.191,1.101,15.350,H,-3.518,-2.318,-1.200,-1.694,-2.215,0.522,-6.124,-0.927,-5.196,14.000,4.000,
ENEV3,2022-07-01,16.071,61.819,1.103,15.140,H,1.982,1.307,0.674,-1.189,-2.468,1.279,0.462,3.838,-3.375,17.000,7.000,
