estrategia,ticker,data_sinal,data_entrada,data_saida,dias,entrada,saida,pnl_pct,ret_bova,ret_rel,motivo,score,B,mrs,vol_ratio,contracao
A,CMIN3,2022-12-09,2022-12-12,2022-12-26,10,2.80,2.82,0.75,3.29,-2.54,time_stop,7,2,8.72,2.48,0.63
A,CMIN3,2023-01-06,2023-01-09,2023-01-10,1,2.97,3.12,5.00,1.74,3.26,take_profit,7,2,16.05,2.00,0.70
A,CMIN3,2023-01-17,2023-01-18,2023-01-24,4,3.30,3.47,5.00,1.02,3.98,take_profit,7,0,20.05,0.72,0.28
A,CMIN3,2023-01-31,2023-02-01,2023-02-15,10,3.75,3.53,-5.82,-2.17,-3.65,time_stop,7,1,37.82,1.32,0.26
A,CMIN3,2023-05-05,2023-05-08,2023-05-17,7,3.38,3.55,5.00,3.43,1.57,take_profit,7,1,21.88,3.81,0.60
A,CMIN3,2023-05-17,2023-05-18,2023-06-01,10,3.65,3.47,-5.10,0.42,-5.52,time_stop,7,1,27.15,0.97,0.46
A,CMIN3,2023-06-01,2023-06-02,2023-06-19,10,3.60,3.51,-2.37,6.52,-8.89,time_stop,8,0,17.15,0.86,0.32
A,CMIN3,2023-06-19,2023-06-20,2023-07-04,10,3.51,3.27,-6.86,-0.50,-6.36,time_stop,8,0,7.63,0.79,0.30
A,CMIN3,2023-09-21,2023-09-22,2023-10-06,10,3.61,3.62,0.22,-1.73,1.95,time_stop,7,2,3.75,2.28,0.42
A,CMIN3,2023-10-06,2023-10-09,2023-10-16,4,3.58,3.76,5.00,1.07,3.93,take_profit,7,0,5.29,0.85,0.49
A,CMIN3,2023-10-16,2023-10-17,2023-10-31,10,3.82,4.01,5.00,-2.42,7.42,take_profit,7,1,8.39,0.86,0.73
A,CMIN3,2023-10-31,2023-11-01,2023-11-03,1,4.06,4.26,5.00,2.86,2.14,take_profit,7,1,16.28,1.01,0.66
A,CMIN3,2023-11-10,2023-11-13,2023-11-14,1,4.67,4.90,5.00,2.39,2.61,take_profit,8,1,25.64,0.86,0.32
A,CMIN3,2023-11-14,2023-11-16,2023-11-20,2,5.08,5.34,5.00,1.07,3.93,take_profit,7,1,33.12,1.52,0.44
A,CMIN3,2023-11-21,2023-11-22,2023-12-06,10,5.67,5.52,-2.55,-0.35,-2.20,time_stop,7,1,44.81,1.22,0.41
A,CMIN3,2023-12-06,2023-12-07,2023-12-19,8,5.60,5.88,5.00,4.71,0.29,take_profit,7,0,38.24,0.75,0.33
A,CMIN3,2023-12-19,2023-12-20,2023-12-27,4,5.96,6.26,5.00,2.69,2.31,take_profit,7,1,39.03,0.62,0.39
A,CMIN3,2024-01-05,2024-01-08,2024-01-22,10,6.33,5.27,-16.69,-4.57,-12.12,time_stop,7,0,45.85,0.80,0.33
A,CMIN3,2024-09-12,2024-09-13,2024-09-16,1,5.32,5.58,5.00,0.13,4.87,take_profit,7,1,6.31,1.61,0.40
A,CMIN3,2024-10-02,2024-10-03,2024-10-17,10,6.17,5.41,-12.23,-0.56,-11.67,time_stop,7,1,24.51,0.81,0.34
A,CMIN3,2024-10-17,2024-10-18,2024-11-01,10,5.47,5.63,3.00,-1.89,4.89,time_stop,7,0,12.00,0.80,0.26
A,CMIN3,2024-11-01,2024-11-04,2024-11-19,10,5.72,4.77,-16.72,-1.79,-14.93,time_stop,7,1,19.52,1.59,0.48
A,CMIN3,2025-01-27,2025-01-28,2025-02-11,10,4.88,4.89,0.19,2.00,-1.81,time_stop,7,1,6.34,0.64,0.36
A,CMIN3,2025-03-13,2025-03-14,2025-03-17,1,5.34,5.60,5.00,1.60,3.40,take_profit,7,2,11.08,3.32,0.80
A,CMIN3,2025-03-21,2025-03-24,2025-04-07,10,5.85,5.21,-10.99,-4.26,-6.73,time_stop,8,1,15.98,1.82,0.29
A,CMIN3,2025-04-09,2025-04-10,2025-04-14,2,5.29,5.55,5.00,2.43,2.57,take_profit,8,1,6.63,1.50,0.50
A,CMIN3,2025-04-16,2025-04-17,2025-04-23,2,5.24,5.50,5.00,2.02,2.98,take_profit,7,0,5.20,1.29,0.49
A,CMIN3,2025-04-24,2025-04-25,2025-05-12,10,5.77,5.42,-6.05,1.44,-7.50,time_stop,7,1,10.93,1.03,0.90
A,CURY3,2022-07-08,2022-07-11,2022-07-15,4,5.25,5.51,5.00,-1.61,6.61,take_profit,7,2,19.07,2.03,0.82
A,CURY3,2022-07-15,2022-07-18,2022-07-29,9,5.65,5.93,5.00,6.35,-1.35,take_profit,7,1,30.06,1.96,0.36
A,CURY3,2022-08-16,2022-08-17,2022-08-31,10,6.36,6.57,3.22,-3.78,7.00,time_stop,7,0,23.46,0.99,0.34
A,CURY3,2022-09-01,2022-09-02,2022-09-05,1,6.79,7.13,5.00,1.27,3.73,take_profit,8,2,30.91,5.65,0.42
A,CURY3,2022-09-12,2022-09-13,2022-09-15,2,7.15,7.51,5.00,-0.81,5.81,take_profit,7,0,35.14,1.33,0.32
A,CURY3,2022-09-15,2022-09-16,2022-09-19,1,7.53,7.90,5.00,2.48,2.52,take_profit,7,1,44.93,3.69,0.35
A,CURY3,2022-09-21,2022-09-22,2022-09-30,6,8.10,8.51,5.00,-3.33,8.33,take_profit,7,1,49.42,0.59,0.36
A,CURY3,2022-09-30,2022-10-03,2022-10-18,10,8.78,8.83,0.50,-0.41,0.91,time_stop,7,1,60.43,1.20,0.46
A,CURY3,2022-10-18,2022-10-19,2022-11-01,9,8.74,9.18,5.00,0.41,4.59,take_profit,7,0,49.17,0.68,0.22
A,CURY3,2022-12-27,2022-12-28,2023-01-12,10,8.93,9.23,3.36,1.37,1.99,time_stop,7,0,39.96,0.60,0.32
A,CURY3,2023-01-31,2023-02-01,2023-02-15,10,10.09,9.60,-4.87,-2.17,-2.70,time_stop,7,1,39.58,1.25,0.45
A,CURY3,2023-03-08,2023-03-09,2023-03-13,2,9.28,9.74,5.00,-1.75,6.75,take_profit,7,1,26.74,1.54,0.51
A,CURY3,2023-03-31,2023-04-03,2023-04-18,10,9.77,9.20,-5.79,4.48,-10.26,time_stop,7,0,29.00,1.15,0.48
A,CURY3,2023-05-11,2023-05-12,2023-05-18,4,9.32,9.79,5.00,1.62,3.38,take_profit,8,1,11.06,0.63,0.43
A,CURY3,2023-05-18,2023-05-19,2023-06-01,9,9.90,10.39,5.00,0.04,4.96,take_profit,8,1,13.81,0.61,0.46
A,CURY3,2023-06-01,2023-06-02,2023-06-12,5,10.67,11.20,5.00,4.24,0.76,take_profit,10,2,18.50,2.15,0.27
A,CURY3,2023-06-12,2023-06-13,2023-06-27,10,11.27,11.07,-1.73,0.73,-2.46,time_stop,7,0,17.47,1.42,0.34
A,CURY3,2023-06-30,2023-07-03,2023-07-17,10,12.11,11.93,-1.48,-1.06,-0.42,time_stop,7,2,21.26,4.14,0.79
A,CURY3,2023-07-25,2023-07-26,2023-08-09,10,12.76,13.40,5.00,-3.40,8.40,take_profit,7,1,21.97,1.08,0.48
A,CURY3,2023-08-09,2023-08-10,2023-08-24,10,13.49,13.46,-0.22,-1.06,0.83,time_stop,7,1,29.19,1.89,0.43
A,CURY3,2023-11-03,2023-11-06,2023-11-21,10,12.50,12.48,-0.19,6.05,-6.24,time_stop,7,1,8.16,0.79,0.74
A,CURY3,2023-11-27,2023-11-28,2023-11-30,2,12.63,13.26,5.00,0.69,4.31,take_profit,7,0,2.70,0.50,0.33
A,CURY3,2023-11-30,2023-12-01,2023-12-15,10,13.54,13.50,-0.29,1.64,-1.93,time_stop,7,1,7.93,1.66,0.59
A,CURY3,2023-12-21,2023-12-22,2024-01-10,10,13.88,14.08,1.42,-1.55,2.97,time_stop,7,0,5.83,0.41,0.44
A,CURY3,2024-01-17,2024-01-18,2024-02-01,10,14.54,14.58,0.27,0.81,-0.54,time_stop,7,1,12.27,1.56,0.85
A,CURY3,2024-02-01,2024-02-02,2024-02-20,10,14.52,14.89,2.55,2.11,0.44,time_stop,9,1,11.81,2.43,0.34
A,CURY3,2024-02-20,2024-02-21,2024-03-06,10,14.92,15.33,2.75,-0.82,3.56,time_stop,7,1,11.10,1.54,0.73
A,CURY3,2024-03-07,2024-03-08,2024-03-12,2,15.03,15.78,5.00,0.45,4.55,take_profit,7,0,12.29,0.83,0.41
A,CURY3,2024-03-12,2024-03-13,2024-03-27,10,16.00,16.08,0.49,-0.26,0.75,time_stop,8,2,18.71,2.78,0.57
A,CURY3,2024-03-27,2024-03-28,2024-04-12,10,16.08,15.45,-3.92,-1.78,-2.14,time_stop,7,0,17.39,0.73,0.42
A,CURY3,2024-04-26,2024-04-29,2024-05-03,3,15.75,16.54,5.00,0.85,4.15,take_profit,7,0,12.99,0.58,0.40
A,CURY3,2024-05-03,2024-05-06,2024-05-20,10,16.63,16.08,-3.34,-0.47,-2.87,time_stop,7,1,16.84,1.03,0.56
A,CURY3,2024-05-20,2024-05-21,2024-06-05,10,16.03,16.17,0.89,-4.69,5.58,time_stop,7,0,12.70,0.65,0.39
A,CURY3,2024-06-06,2024-06-07,2024-06-21,10,16.42,15.96,-2.82,0.76,-3.58,time_stop,7,1,20.06,1.09,0.88
A,CURY3,2024-06-24,2024-06-25,2024-07-02,5,16.63,17.46,5.00,2.04,2.96,take_profit,7,1,18.77,1.09,0.87
A,CURY3,2024-07-02,2024-07-03,2024-07-04,1,17.52,18.39,5.00,0.39,4.61,take_profit,9,1,21.87,1.73,0.31
A,CURY3,2024-07-04,2024-07-05,2024-07-19,10,18.64,18.24,-2.17,1.06,-3.23,time_stop,7,1,27.51,0.59,0.47
A,CURY3,2024-07-19,2024-07-22,2024-08-05,10,18.24,18.00,-1.29,-2.00,0.71,time_stop,7,0,21.51,0.69,0.42
A,CURY3,2024-08-16,2024-08-19,2024-09-02,10,19.69,20.23,2.74,-0.67,3.40,time_stop,7,0,20.04,0.63,0.27
A,CURY3,2024-09-04,2024-09-05,2024-09-19,10,20.68,21.26,2.77,-2.65,5.42,time_stop,7,2,21.41,2.16,0.85
A,CURY3,2024-09-19,2024-09-20,2024-10-04,10,21.34,19.07,-10.66,0.45,-11.10,time_stop,7,0,24.93,1.31,0.32
A,CURY3,2024-10-24,2024-10-25,2024-11-08,10,20.88,19.41,-7.04,-1.46,-5.58,time_stop,7,1,20.18,1.20,0.58
A,CURY3,2025-02-03,2025-02-04,2025-02-11,5,18.78,19.72,5.00,1.26,3.74,take_profit,7,1,5.55,1.73,0.35
A,CURY3,2025-02-11,2025-02-12,2025-02-26,10,19.92,19.15,-3.88,0.47,-4.35,time_stop,7,1,11.04,0.89,0.48
A,CURY3,2025-03-18,2025-03-19,2025-04-02,10,21.30,22.36,5.00,-0.54,5.54,take_profit,7,2,10.95,2.69,0.86
A,CURY3,2025-04-02,2025-04-03,2025-04-17,10,22.69,23.82,5.00,-1.23,6.23,take_profit,8,1,16.31,0.99,0.37
A,CURY3,2025-04-17,2025-04-22,2025-05-05,8,24.18,25.39,5.00,2.36,2.64,take_profit,7,1,23.32,0.63,0.63
A,CURY3,2025-05-12,2025-05-13,2025-05-27,10,26.46,26.81,1.32,0.63,0.69,time_stop,7,0,26.36,1.19,0.34
A,CURY3,2025-05-30,2025-06-02,2025-06-09,5,25.63,26.92,5.00,-0.65,5.65,take_profit,7,1,19.44,1.62,0.50
A,CURY3,2025-06-10,2025-06-11,2025-06-26,10,27.32,26.39,-3.41,-0.01,-3.40,time_stop,7,1,26.60,0.89,0.46
A,CURY3,2025-08-06,2025-08-07,2025-08-21,10,29.17,28.75,-1.44,-1.42,-0.03,time_stop,7,2,28.55,2.93,0.82
A,CURY3,2025-08-21,2025-08-22,2025-08-28,4,28.92,30.37,5.00,2.34,2.66,take_profit,7,0,25.47,1.01,0.28
A,CURY3,2025-08-28,2025-08-29,2025-09-12,10,30.79,30.06,-2.36,0.51,-2.87,time_stop,7,1,26.30,0.48,0.49
A,CURY3,2025-09-16,2025-09-17,2025-10-01,10,29.85,30.89,3.48,-0.06,3.54,time_stop,7,0,17.61,0.72,0.25
A,CURY3,2025-10-22,2025-10-23,2025-10-30,5,30.00,31.50,5.00,2.12,2.88,take_profit,8,1,11.90,0.49,0.50
A,CURY3,2025-10-30,2025-10-31,2025-11-11,7,31.81,33.40,5.00,5.73,-0.73,take_profit,8,1,13.72,1.03,0.37
A,CURY3,2025-11-13,2025-11-14,2025-11-28,9,34.02,35.72,5.00,0.98,4.02,take_profit,8,1,13.02,1.86,0.34
A,CURY3,2025-11-28,2025-12-01,2025-12-15,10,35.94,34.16,-4.96,2.49,-7.45,time_stop,7,1,15.91,1.59,0.43
A,CURY3,2025-12-15,2025-12-16,2026-01-05,10,33.91,32.50,-4.16,2.17,-6.32,time_stop,7,0,6.35,0.98,0.49
A,CURY3,2026-02-13,2026-02-18,2026-03-04,10,40.80,36.92,-9.51,-0.45,-9.05,time_stop,8,1,7.78,0.76,0.34
A,CVCB3,2023-12-21,2023-12-22,2024-01-10,10,4.00,3.25,-18.75,-1.55,-17.20,time_stop,7,0,14.36,0.72,0.32
A,CVCB3,2025-03-24,2025-03-25,2025-03-26,1,2.17,2.28,5.00,0.16,4.84,take_profit,7,2,6.01,2.11,0.56
A,CVCB3,2025-04-14,2025-04-15,2025-04-24,5,2.24,2.35,5.00,4.10,0.90,take_profit,7,1,13.24,0.63,0.54
A,CVCB3,2025-04-24,2025-04-25,2025-05-12,10,2.37,2.26,-4.64,1.44,-6.09,time_stop,7,0,14.38,0.84,0.44
A,CVCB3,2025-05-13,2025-05-14,2025-05-28,10,2.48,2.42,-2.42,0.38,-2.80,time_stop,7,1,15.73,1.78,1.00
A,CVCB3,2025-05-30,2025-06-02,2025-06-03,1,2.37,2.49,5.00,0.60,4.40,take_profit,7,0,11.30,0.64,0.42
A,CVCB3,2025-06-11,2025-06-12,2025-06-27,10,2.53,2.35,-7.11,-0.65,-6.47,time_stop,8,0,17.63,1.17,0.33
A,CVCB3,2025-07-01,2025-07-02,2025-07-16,10,2.42,2.49,2.89,-2.58,5.48,time_stop,7,0,10.36,0.84,0.36
A,CVCB3,2026-01-15,2026-01-16,2026-01-30,10,2.68,2.62,-2.24,10.29,-12.53,time_stop,7,2,7.91,2.00,0.47
A,CYRE3,2022-08-04,2022-08-05,2022-08-19,10,12.14,11.55,-4.91,4.66,-9.57,time_stop,7,2,6.02,2.67,0.84
A,CYRE3,2022-09-02,2022-09-05,2022-09-20,10,13.44,13.24,-1.52,0.37,-1.89,time_stop,7,2,11.64,3.23,0.92
A,CYRE3,2022-09-20,2022-09-21,2022-09-28,5,13.25,13.91,5.00,-3.09,8.09,take_profit,7,0,8.45,0.90,0.32
A,CYRE3,2022-09-28,2022-09-29,2022-09-30,1,13.97,14.67,5.00,2.56,2.44,take_profit,8,2,20.55,2.54,0.47
A,CYRE3,2022-10-18,2022-10-19,2022-11-03,10,15.40,14.97,-2.81,0.67,-3.48,time_stop,7,0,21.21,0.83,0.25
A,CYRE3,2023-04-18,2023-04-19,2023-05-04,9,12.43,13.05,5.00,-1.52,6.52,take_profit,7,0,5.88,0.70,0.35
A,CYRE3,2023-05-11,2023-05-12,2023-05-22,6,13.95,14.65,5.00,1.43,3.57,take_profit,7,1,14.58,0.85,0.43
A,CYRE3,2023-05-22,2023-05-23,2023-05-25,2,14.67,15.40,5.00,0.10,4.90,take_profit,7,0,16.53,0.88,0.34
A,CYRE3,2023-05-31,2023-06-01,2023-06-16,10,15.91,16.11,1.28,7.18,-5.91,time_stop,7,1,25.98,1.64,0.29
A,CYRE3,2023-07-21,2023-07-24,2023-07-25,1,18.81,19.75,5.00,0.35,4.65,take_profit,7,0,30.10,0.68,0.28
A,CYRE3,2023-07-25,2023-07-26,2023-08-03,6,19.74,20.73,5.00,-1.71,6.71,take_profit,7,1,34.49,1.21,0.44
A,CYRE3,2023-08-03,2023-08-04,2023-08-18,10,21.01,20.04,-4.63,-3.42,-1.20,time_stop,7,1,42.04,1.79,0.43
A,CYRE3,2023-11-10,2023-11-13,2023-11-28,10,17.29,17.83,3.13,5.05,-1.92,time_stop,7,1,3.89,2.06,0.42
A,CYRE3,2023-12-07,2023-12-08,2023-12-14,4,19.44,20.41,5.00,2.90,2.10,take_profit,7,1,9.35,1.87,0.49
A,CYRE3,2023-12-21,2023-12-22,2024-01-10,10,20.49,19.61,-4.27,-1.55,-2.72,time_stop,7,0,7.83,0.98,0.27
A,CYRE3,2024-02-29,2024-03-01,2024-03-13,8,20.62,21.65,5.00,-0.69,5.69,take_profit,7,1,6.51,1.12,0.56
A,CYRE3,2024-03-13,2024-03-14,2024-03-28,10,21.89,21.41,-2.20,0.41,-2.61,time_stop,8,1,12.57,1.31,0.45
A,CYRE3,2025-02-06,2025-02-07,2025-02-17,6,18.55,19.48,5.00,3.10,1.90,take_profit,7,1,4.97,0.67,0.20
A,CYRE3,2025-02-17,2025-02-18,2025-03-06,10,19.98,18.64,-6.72,-3.91,-2.81,time_stop,7,1,10.85,1.71,0.49
A,CYRE3,2025-03-20,2025-03-21,2025-04-04,10,21.29,21.57,1.33,-3.82,5.15,time_stop,7,1,12.90,1.70,0.49
A,CYRE3,2025-04-04,2025-04-07,2025-04-15,6,21.28,22.35,5.00,2.83,2.17,take_profit,7,0,19.12,0.97,0.38
A,CYRE3,2025-04-15,2025-04-16,2025-04-24,4,22.53,23.65,5.00,4.87,0.13,take_profit,7,1,21.85,0.74,0.74
A,CYRE3,2025-04-25,2025-04-28,2025-05-08,7,22.82,23.96,5.00,1.06,3.94,take_profit,7,1,15.62,2.98,0.60
A,CYRE3,2025-05-30,2025-06-02,2025-06-16,10,23.22,23.15,-0.28,1.85,-2.13,time_stop,7,0,12.98,0.74,0.35
A,CYRE3,2025-06-16,2025-06-17,2025-07-01,9,23.11,24.26,5.00,0.74,4.26,take_profit,7,0,10.88,0.99,0.43
A,CYRE3,2025-07-01,2025-07-02,2025-07-16,10,24.34,24.56,0.91,-2.58,3.49,time_stop,7,1,15.83,1.02,0.67
A,CYRE3,2025-07-17,2025-07-18,2025-08-01,10,24.47,22.60,-7.65,-0.56,-7.09,time_stop,7,1,19.23,0.77,0.76
A,CYRE3,2025-08-15,2025-08-18,2025-08-28,8,23.77,24.96,5.00,2.96,2.04,take_profit,7,1,11.51,1.64,0.57
A,CYRE3,2025-08-28,2025-08-29,2025-09-11,9,25.63,26.91,5.00,1.05,3.95,take_profit,7,1,15.26,1.30,0.86
A,CYRE3,2025-09-11,2025-09-12,2025-09-26,10,27.94,28.02,0.30,2.32,-2.02,time_stop,8,2,23.53,2.40,0.38
A,CYRE3,2025-09-26,2025-09-29,2025-10-13,10,28.23,26.71,-5.39,-3.28,-2.11,time_stop,7,0,18.42,0.86,0.22
A,CYRE3,2025-10-13,2025-10-14,2025-10-28,10,26.70,27.78,4.04,4.02,0.02,time_stop,7,0,13.45,0.47,0.42
A,CYRE3,2025-10-28,2025-10-29,2025-11-05,5,27.74,29.13,5.00,3.50,1.50,take_profit,7,0,11.04,0.70,0.42
A,CYRE3,2025-11-07,2025-11-10,2025-11-25,10,31.17,31.96,2.54,0.47,2.07,time_stop,7,2,15.93,2.49,0.60
A,CYRE3,2025-11-25,2025-11-26,2025-12-02,4,31.97,33.57,5.00,1.43,3.57,take_profit,7,0,16.63,0.66,0.24
A,CYRE3,2025-12-02,2025-12-03,2025-12-17,10,34.05,31.00,-8.96,-2.56,-6.40,time_stop,7,1,19.01,1.18,0.37
A,CYRE3,2025-12-17,2025-12-18,2026-01-07,10,30.95,24.22,-21.74,2.54,-24.29,time_stop,7,1,9.46,1.76,0.62
A,CYRE3,2026-02-02,2026-02-03,2026-02-19,10,30.81,31.68,2.82,1.54,1.29,time_stop,7,1,-6.76,0.64,0.34
A,DIRR3,2022-02-08,2022-02-09,2022-02-23,10,3.05,2.81,-7.88,-0.60,-7.27,time_stop,7,0,9.23,0.58,0.31
A,DIRR3,2022-07-08,2022-07-11,2022-07-25,10,2.70,2.58,-4.53,2.06,-6.58,time_stop,7,1,14.27,0.83,0.48
A,DIRR3,2022-08-30,2022-08-31,2022-09-01,1,3.02,3.17,5.00,0.72,4.28,take_profit,7,0,11.96,0.29,0.48
A,DIRR3,2022-09-01,2022-09-02,2022-09-05,1,3.22,3.38,5.00,1.27,3.73,take_profit,7,1,17.77,1.50,0.60
A,DIRR3,2022-09-14,2022-09-15,2022-09-22,5,3.56,3.74,5.00,3.79,1.21,take_profit,7,1,29.73,1.31,0.35
A,DIRR3,2022-10-07,2022-10-10,2022-10-25,10,4.21,3.81,-9.43,-1.43,-8.00,time_stop,7,0,39.95,0.93,0.35
A,DIRR3,2022-10-25,2022-10-26,2022-10-31,3,3.78,3.97,5.00,3.10,1.90,take_profit,7,0,28.11,0.69,0.24
A,DIRR3,2022-11-30,2022-12-01,2022-12-15,10,3.50,3.45,-1.42,-6.13,4.71,time_stop,7,1,16.22,1.79,0.28
A,DIRR3,2022-12-20,2022-12-21,2022-12-28,5,3.66,3.84,5.00,2.82,2.18,take_profit,7,1,24.38,1.03,0.86
A,DIRR3,2023-01-02,2023-01-03,2023-01-17,10,3.78,3.68,-2.50,7.29,-9.78,time_stop,7,0,28.77,0.73,0.47
A,DIRR3,2023-01-30,2023-01-31,2023-02-14,10,3.85,3.89,1.10,-4.93,6.02,time_stop,7,0,18.66,0.45,0.47
A,DIRR3,2023-02-15,2023-02-16,2023-03-06,10,3.96,3.74,-5.40,-4.72,-0.67,time_stop,7,1,22.25,1.59,0.75
A,DIRR3,2023-03-13,2023-03-14,2023-03-28,10,3.99,4.01,0.44,-1.56,1.99,time_stop,7,1,26.63,1.45,0.75
A,DIRR3,2023-03-28,2023-03-29,2023-04-11,8,4.00,4.20,5.00,4.42,0.58,take_profit,7,0,25.18,0.44,0.45
A,DIRR3,2023-04-11,2023-04-12,2023-04-27,10,4.26,3.85,-9.62,-3.70,-5.92,time_stop,7,1,22.37,2.00,0.65
A,DIRR3,2023-05-10,2023-05-11,2023-05-17,4,3.89,4.08,5.00,1.14,3.86,take_profit,7,1,9.38,1.60,0.52
A,DIRR3,2023-05-17,2023-05-18,2023-05-25,5,4.08,4.29,5.00,-0.19,5.19,take_profit,9,1,10.46,0.86,0.35
A,DIRR3,2023-05-25,2023-05-26,2023-06-02,5,4.34,4.56,5.00,1.40,3.60,take_profit,8,0,14.62,0.91,0.35
A,DIRR3,2023-06-02,2023-06-05,2023-06-12,4,4.65,4.89,5.00,4.12,0.88,take_profit,8,1,18.81,1.36,0.48
A,DIRR3,2023-06-13,2023-06-14,2023-06-28,10,4.63,4.52,-2.28,-1.81,-0.47,time_stop,8,1,12.46,1.54,0.39
A,DIRR3,2023-06-29,2023-06-30,2023-07-14,10,4.81,4.89,1.76,-0.18,1.95,time_stop,7,1,12.41,1.61,0.67
A,DIRR3,2023-07-18,2023-07-19,2023-08-02,10,5.15,5.41,5.00,2.87,2.13,take_profit,7,1,21.41,0.67,0.48
A,DIRR3,2023-08-02,2023-08-03,2023-08-17,10,5.48,5.30,-3.32,-4.58,1.26,time_stop,7,1,22.44,0.62,0.40
A,DIRR3,2023-09-20,2023-09-21,2023-10-05,10,4.80,4.35,-9.35,-2.53,-6.82,time_stop,7,1,6.03,2.65,0.35
A,DIRR3,2023-12-28,2024-01-02,2024-01-16,10,5.71,5.52,-3.27,-2.54,-0.73,time_stop,7,1,5.30,1.18,0.43
A,DIRR3,2024-02-14,2024-02-15,2024-02-20,3,5.59,5.87,5.00,1.72,3.28,take_profit,7,1,7.53,1.66,0.52
A,DIRR3,2024-02-20,2024-02-21,2024-03-06,10,6.02,6.32,5.00,-0.82,5.82,take_profit,8,2,11.71,2.67,0.83
A,DIRR3,2024-03-07,2024-03-08,2024-03-22,10,6.25,6.37,1.96,-0.04,2.00,time_stop,7,0,17.95,0.98,0.47
A,DIRR3,2024-03-26,2024-03-27,2024-04-11,10,6.42,6.34,-1.23,-0.27,-0.97,time_stop,7,0,18.36,0.72,0.47
A,DIRR3,2024-05-03,2024-05-06,2024-05-16,8,6.29,6.60,5.00,-0.13,5.13,take_profit,8,1,12.71,1.29,0.46
A,DIRR3,2024-05-16,2024-05-17,2024-06-03,10,6.69,6.37,-4.77,-4.77,-0.00,time_stop,8,1,18.61,1.00,0.43
A,DIRR3,2024-06-05,2024-06-06,2024-06-20,10,6.51,6.38,-1.96,-1.91,-0.05,time_stop,7,1,21.05,1.51,0.74
A,DIRR3,2024-06-26,2024-06-27,2024-07-04,5,6.87,7.21,5.00,1.51,3.49,take_profit,7,1,23.58,1.50,0.75
A,DIRR3,2024-07-11,2024-07-12,2024-07-26,10,7.68,7.65,-0.35,-0.97,0.62,time_stop,7,1,29.44,1.32,0.45
A,DIRR3,2024-07-26,2024-07-29,2024-08-12,10,7.61,7.79,2.35,3.39,-1.05,time_stop,7,0,27.96,0.74,0.27
A,DIRR3,2024-08-16,2024-08-19,2024-09-02,10,7.90,8.00,1.30,-0.67,1.97,time_stop,7,0,21.17,0.97,0.30
A,DIRR3,2024-09-10,2024-09-11,2024-09-13,2,8.57,9.00,5.00,0.00,5.00,take_profit,7,1,26.43,0.54,0.44
A,DIRR3,2024-09-13,2024-09-16,2024-09-30,10,9.07,8.29,-8.60,-2.25,-6.35,time_stop,7,1,32.62,1.64,0.49
A,DIRR3,2024-09-30,2024-10-01,2024-10-15,10,8.29,8.20,-1.16,-1.13,-0.02,time_stop,7,0,20.83,0.95,0.45
A,DIRR3,2024-10-16,2024-10-17,2024-10-31,10,8.30,8.57,3.27,-0.82,4.09,time_stop,7,0,19.06,0.70,0.43
A,DIRR3,2024-10-31,2024-11-01,2024-11-18,10,8.62,8.01,-7.09,-0.15,-6.94,time_stop,7,0,21.35,1.00,0.45
A,DIRR3,2024-11-22,2024-11-25,2024-12-09,10,8.65,8.11,-6.15,-1.52,-4.63,time_stop,7,1,19.31,1.01,0.85
A,DIRR3,2024-12-10,2024-12-11,2024-12-27,10,8.50,7.37,-13.29,-7.38,-5.91,time_stop,7,1,15.57,1.92,0.66
A,DIRR3,2025-02-03,2025-02-04,2025-02-14,8,8.43,8.85,5.00,2.43,2.57,take_profit,7,1,12.94,1.53,0.40
A,DIRR3,2025-02-14,2025-02-17,2025-03-05,10,8.97,8.52,-5.01,-4.15,-0.85,time_stop,8,1,16.16,0.77,0.27
A,DIRR3,2025-03-17,2025-03-18,2025-03-19,1,8.71,9.15,5.00,1.04,3.96,take_profit,7,0,6.89,1.05,0.46
A,DIRR3,2025-03-19,2025-03-20,2025-04-03,10,9.23,9.47,2.62,-0.58,3.20,time_stop,7,1,12.49,1.63,0.79
A,DIRR3,2025-04-03,2025-04-04,2025-04-17,9,9.35,9.82,5.00,2.00,3.00,take_profit,8,1,14.22,1.30,0.47
A,DIRR3,2025-04-17,2025-04-22,2025-04-24,2,9.87,10.37,5.00,3.18,1.82,take_profit,7,1,18.78,0.78,0.97
A,DIRR3,2025-04-29,2025-04-30,2025-05-06,3,9.97,10.47,5.00,-0.95,5.95,take_profit,7,0,14.92,1.13,0.44
A,DIRR3,2025-05-06,2025-05-07,2025-05-21,10,10.87,10.77,-0.98,3.36,-4.34,time_stop,7,1,23.93,0.98,0.46
A,DIRR3,2025-05-23,2025-05-26,2025-06-03,6,11.33,11.90,5.00,-0.45,5.45,take_profit,7,1,24.28,0.93,0.48
A,DIRR3,2025-06-03,2025-06-04,2025-06-18,10,11.98,12.23,2.07,1.20,0.86,time_stop,8,1,29.34,0.68,0.31
A,DIRR3,2025-07-03,2025-07-04,2025-07-18,10,12.33,12.16,-1.32,-5.67,4.35,time_stop,7,1,24.25,1.76,0.45
A,DIRR3,2025-08-18,2025-08-19,2025-08-26,5,12.77,13.41,5.00,2.87,2.13,take_profit,7,0,24.92,0.57,0.34
A,DIRR3,2025-09-09,2025-09-10,2025-09-24,10,13.79,14.23,3.22,3.06,0.16,time_stop,7,1,27.63,1.59,0.44
